tenant_id,assembly_models,code_form_no,ata_code,reference_amp,description,category_code,is_rii,show_in_c_of_a,estimated_man_hours,revision_status
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,31,,MAGNETIC COMPASS,ROU*,,,0:00,SWINGING
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,RANGE & PERFORMANCE CHECK,ROU*,,,0:00,"CAR section 2 , Series R -Part III, Para 6"
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,31,,ATC Transponder - Test & Inspect,ROU*,,,0:00,Part of 24 months avionics Inspection schedule
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,First Aid Kit certification,ROU*,,,0:00,"To comply with CAR Series-X, part III"
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 25Hrs (Airframe & Engine) Inspection,ROU*,,,0:00,As per Schedule Form No: S76C ++/11
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,31,,DK140 ULB installed on MPFR,ROU*,,,0:00,Functional Test
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,31,,FDR Readout,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,1500 Hr/03 Year Supplementary inspection,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,Aeromobile License,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 3 Years Out Of Phase Inspection.,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 1500Hrs Routine Inspection,ROU*,,,0:00,As per Schedule Form No: S76C++/105
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,Compass Swinging,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,31,,ELT - Annual Inspection,ROU*,,,0:00,The ELT Battery pack must be replaced on or before the battery Expiration date shown on the battery label.
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,31,,Altimeter - Test and Inspect,ROU*,,,0:00,Leak test after every installation
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,ARC Renewal,ROU*,,,0:00,CAR Requirement
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 3000Hrs Inspection,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,101,,Airspeed Indicator,ROU*,,,0:00,Bench Check
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 1250 Hours Inspection,ROU*,,,0:00,
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,31,,Altimeter Bench Check,ROU*,,,0:00,Perform Leak test after every installation
157b8d12-c115-446e-a4dc-d12077751fe2,b9b6e5b8-7080-440f-9510-e1a67e3b855b,,5,,Every 2 Years Out Of Phase Inspection.,ROU*,,,0:00,
