D,M134,25,EASA AD 2011-0103,Equipment / Furnishings – Emergency Locator Transmitter (ELT) Antenna – Modification / Replacement,MIS*,30-Jun-2011,DGCA/New Misc/134,,,0:00, ,"Tri-Band ELT antennas, Manuafctured by Chelton Limited (trading as Cobham Antenna Systems), Part Number (P/N) 21-41 ( ) series, all serial numbers (s/n) up to 12999 inclusive. Chelton P/N 21-41 ( ) series antennas installed in combination with the ELT Model ARTEX C406-N HM, P/N 453 5061/C406-N, P/N 453-5060 are not affected by this AD.",Select,Edit,Delete,View
D,M134,25,EASA AD 2011-0103,Equipment / Furnishings – Emergency Locator Transmitter (ELT) Antenna – Modification / Replacement,MIS*,30-Jun-2011,DGCA/New Misc/134,,,0:00, ,"Tri-Band ELT antennas, Manuafctured by Chelton Limited (trading as Cobham Antenna Systems), Part Number (P/N) 21-41 ( ) series, all serial numbers (s/n) up to 12999 inclusive. Chelton P/N 21-41 ( ) series antennas installed in combination with the ELT Model ARTEX C406-N HM, P/N 453 5061/C406-N, P/N 453-5060 are not affected by this AD.",Select,Edit,Delete,View
D,M135,25,EASA AD 2011-0098,Equipment & Furnishings – Passenger Seat – Replacement,MIS,01-Aug-2011,DGCA/New Misc/135,,,0:00, ,"Airbus, The Boeing Company (for DC-9, MD-11, MD-88 and MD-90 Series, formerly McDonnell Douglas Corporation), Fokker aeroplane types and models, all serial numbers, if equipped with any passenger seats manufactured by Koito Industries, including all seats modified by third party after the initial delivery.",Select,Edit,Delete,View
D,M135,25,EASA AD 2011-0098,Equipment & Furnishings – Passenger Seat – Replacement,MIS,01-Aug-2011,DGCA/New Misc/135,,,0:00, ,"Airbus, The Boeing Company (for DC-9, MD-11, MD-88 and MD-90 Series, formerly McDonnell Douglas Corporation), Fokker aeroplane types and models, all serial numbers, if equipped with any passenger seats manufactured by Koito Industries, including all seats modified by third party after the initial delivery.",Select,Edit,Delete,View
D,M135,25,EASA AD 2011-0098,Equipment & Furnishings – Passenger Seat – Replacement,MIS,01-Aug-2011,DGCA/New Misc/135,,,0:00, ,"Airbus, The Boeing Company (for DC-9, MD-11, MD-88 and MD-90 Series, formerly McDonnell Douglas Corporation), Fokker aeroplane types and models, all serial numbers, if equipped with any passenger seats manufactured by Koito Industries, including all seats modified by third party after the initial delivery.",Select,Edit,Delete,View
D,M135,25,EASA AD 2011-0098,Equipment & Furnishings – Passenger Seat – Replacement,MIS,01-Aug-2011,DGCA/New Misc/135,,,0:00, ,"Airbus, The Boeing Company (for DC-9, MD-11, MD-88 and MD-90 Series, formerly McDonnell Douglas Corporation), Fokker aeroplane types and models, all serial numbers, if equipped with any passenger seats manufactured by Koito Industries, including all seats modified by third party after the initial delivery.",Select,Edit,Delete,View
D,M135,25,EASA AD 2011-0098,Equipment & Furnishings – Passenger Seat – Replacement,MIS,01-Aug-2011,DGCA/New Misc/135,,,0:00, ,"Airbus, The Boeing Company (for DC-9, MD-11, MD-88 and MD-90 Series, formerly McDonnell Douglas Corporation), Fokker aeroplane types and models, all serial numbers, if equipped with any passenger seats manufactured by Koito Industries, including all seats modified by third party after the initial delivery.",Select,Edit,Delete,View
D,M135,25,EASA AD 2011-0098,Equipment & Furnishings – Passenger Seat – Replacement,MIS,01-Aug-2011,DGCA/New Misc/135,,,0:00, ,"Airbus, The Boeing Company (for DC-9, MD-11, MD-88 and MD-90 Series, formerly McDonnell Douglas Corporation), Fokker aeroplane types and models, all serial numbers, if equipped with any passenger seats manufactured by Koito Industries, including all seats modified by third party after the initial delivery.",Select,Edit,Delete,View
D,M135,25,EASA AD 2011-0098,Equipment & Furnishings – Passenger Seat – Replacement,MIS,01-Aug-2011,DGCA/New Misc/135,,,0:00, ,"Airbus, The Boeing Company (for DC-9, MD-11, MD-88 and MD-90 Series, formerly McDonnell Douglas Corporation), Fokker aeroplane types and models, all serial numbers, if equipped with any passenger seats manufactured by Koito Industries, including all seats modified by third party after the initial delivery.",Select,Edit,Delete,View
D,M135,25,EASA AD 2011-0098,Equipment & Furnishings – Passenger Seat – Replacement,MIS,01-Aug-2011,DGCA/New Misc/135,,,0:00, ,"Airbus, The Boeing Company (for DC-9, MD-11, MD-88 and MD-90 Series, formerly McDonnell Douglas Corporation), Fokker aeroplane types and models, all serial numbers, if equipped with any passenger seats manufactured by Koito Industries, including all seats modified by third party after the initial delivery.",Select,Edit,Delete,View
D,M135,25,EASA AD 2011-0098,Equipment & Furnishings – Passenger Seat – Replacement,MIS,01-Aug-2011,DGCA/New Misc/135,,,0:00, ,"Airbus, The Boeing Company (for DC-9, MD-11, MD-88 and MD-90 Series, formerly McDonnell Douglas Corporation), Fokker aeroplane types and models, all serial numbers, if equipped with any passenger seats manufactured by Koito Industries, including all seats modified by third party after the initial delivery.",Select,Edit,Delete,View
D,M135,25,EASA AD 2011-0098,Equipment & Furnishings – Passenger Seat – Replacement,MIS,01-Aug-2011,DGCA/New Misc/135,,,0:00, ,"Airbus, The Boeing Company (for DC-9, MD-11, MD-88 and MD-90 Series, formerly McDonnell Douglas Corporation), Fokker aeroplane types and models, all serial numbers, if equipped with any passenger seats manufactured by Koito Industries, including all seats modified by third party after the initial delivery.",Select,Edit,Delete,View
D,M135,25,EASA AD 2011-0098,Equipment & Furnishings – Passenger Seat – Replacement,MIS,01-Aug-2011,DGCA/New Misc/135,,,0:00, ,"Airbus, The Boeing Company (for DC-9, MD-11, MD-88 and MD-90 Series, formerly McDonnell Douglas Corporation), Fokker aeroplane types and models, all serial numbers, if equipped with any passenger seats manufactured by Koito Industries, including all seats modified by third party after the initial delivery.",Select,Edit,Delete,View
D,M135,25,EASA AD 2011-0098,Equipment & Furnishings – Passenger Seat – Replacement,MIS,01-Aug-2011,DGCA/New Misc/135,,,0:00, ,"Airbus, The Boeing Company (for DC-9, MD-11, MD-88 and MD-90 Series, formerly McDonnell Douglas Corporation), Fokker aeroplane types and models, all serial numbers, if equipped with any passenger seats manufactured by Koito Industries, including all seats modified by third party after the initial delivery.",Select,Edit,Delete,View
D,M135,25,EASA AD 2011-0098,Equipment & Furnishings – Passenger Seat – Replacement,MIS,01-Aug-2011,DGCA/New Misc/135,,,0:00, ,"Airbus, The Boeing Company (for DC-9, MD-11, MD-88 and MD-90 Series, formerly McDonnell Douglas Corporation), Fokker aeroplane types and models, all serial numbers, if equipped with any passenger seats manufactured by Koito Industries, including all seats modified by third party after the initial delivery.",Select,Edit,Delete,View
D,M135,25,EASA AD 2011-0098,Equipment & Furnishings – Passenger Seat – Replacement,MIS,01-Aug-2011,DGCA/New Misc/135,,,0:00, ,"Airbus, The Boeing Company (for DC-9, MD-11, MD-88 and MD-90 Series, formerly McDonnell Douglas Corporation), Fokker aeroplane types and models, all serial numbers, if equipped with any passenger seats manufactured by Koito Industries, including all seats modified by third party after the initial delivery.",Select,Edit,Delete,View
D,M135,25,EASA AD 2011-0098,Equipment & Furnishings – Passenger Seat – Replacement,MIS,01-Aug-2011,DGCA/New Misc/135,,,0:00, ,"Airbus, The Boeing Company (for DC-9, MD-11, MD-88 and MD-90 Series, formerly McDonnell Douglas Corporation), Fokker aeroplane types and models, all serial numbers, if equipped with any passenger seats manufactured by Koito Industries, including all seats modified by third party after the initial delivery.",Select,Edit,Delete,View
D,M135,25,EASA AD 2011-0098,Equipment & Furnishings – Passenger Seat – Replacement,MIS,01-Aug-2011,DGCA/New Misc/135,,,0:00, ,"Airbus, The Boeing Company (for DC-9, MD-11, MD-88 and MD-90 Series, formerly McDonnell Douglas Corporation), Fokker aeroplane types and models, all serial numbers, if equipped with any passenger seats manufactured by Koito Industries, including all seats modified by third party after the initial delivery.",Select,Edit,Delete,View
D,M135,25,EASA AD 2011-0098,Equipment & Furnishings – Passenger Seat – Replacement,MIS,01-Aug-2011,DGCA/New Misc/135,,,0:00, ,"Airbus, The Boeing Company (for DC-9, MD-11, MD-88 and MD-90 Series, formerly McDonnell Douglas Corporation), Fokker aeroplane types and models, all serial numbers, if equipped with any passenger seats manufactured by Koito Industries, including all seats modified by third party after the initial delivery.",Select,Edit,Delete,View
D,M136,26,FAA AD 2011-11-04,"The Joint Aircraft System/Component (JASC) Code is 2622: Fire Bottle, Portable.",MIS,17-Jun-2011,DGCA/New Misc/136,,,0:00, ,"Portable Halon 1211 fire extinguisher, part number 863520-00, with a serial number listed in Table 1 of this AD, installed on various model helicopters including Eurocopter France Model EC120B; AS350B, BA, B1, B2, B3, and D; AS355E, F, F1, N, and NP; and SA341G or 342J helicopters, certificated in any category.",Select,Edit,Delete,View
D,M136,26,FAA AD 2011-11-04,"The Joint Aircraft System/Component (JASC) Code is 2622: Fire Bottle, Portable.",MIS,17-Jun-2011,DGCA/New Misc/136,,,0:00, ,"Portable Halon 1211 fire extinguisher, part number 863520-00, with a serial number listed in Table 1 of this AD, installed on various model helicopters including Eurocopter France Model EC120B; AS350B, BA, B1, B2, B3, and D; AS355E, F, F1, N, and NP; and SA341G or 342J helicopters, certificated in any category.",Select,Edit,Delete,View
D,M136,26,FAA AD 2011-11-04,"The Joint Aircraft System/Component (JASC) Code is 2622: Fire Bottle, Portable.",MIS,17-Jun-2011,DGCA/New Misc/136,,,0:00, ,"L'Hotellier Portable Halon 1211 fire extinguisher, part number 863520-00, with a serial number listed in Table 1 of this AD, installed on various model helicopters including Eurocopter France Model EC120B; AS350B, BA, B1, B2, B3, and D; AS355E, F, F1, N, and NP; and SA341G or 342J helicopters, certificated in any category.",Select,Edit,Delete,View
D,M136,26,FAA AD 2011-11-04,"The Joint Aircraft System/Component (JASC) Code is 2622: Fire Bottle, Portable.",MIS,17-Jun-2011,DGCA/New Misc/136,,,0:00, ,"Portable Halon 1211 fire extinguisher, part number 863520-00, with a serial number listed in Table 1 of this AD, installed on various model helicopters including Eurocopter France Model EC120B; AS350B, BA, B1, B2, B3, and D; AS355E, F, F1, N, and NP; and SA341G or 342J helicopters, certificated in any category.",Select,Edit,Delete,View
D,M136,26,FAA AD 2011-11-04,"The Joint Aircraft System/Component (JASC) Code is 2622: Fire Bottle, Portable.",MIS,17-Jun-2011,DGCA/New Misc/136,,,0:00, ,"Portable Halon 1211 fire extinguisher, part number 863520-00, with a serial number listed in Table 1 of this AD, installed on various model helicopters including Eurocopter France Model EC120B; AS350B, BA, B1, B2, B3, and D; AS355E, F, F1, N, and NP; and SA341G or 342J helicopters, certificated in any category.",Select,Edit,Delete,View
D,M136,26,FAA AD 2011-11-04,"The Joint Aircraft System/Component (JASC) Code is 2622: Fire Bottle, Portable.",MIS,17-Jun-2011,DGCA/New Misc/136,,,0:00, ,"Portable Halon 1211 fire extinguisher, part number 863520-00, with a serial number listed in Table 1 of this AD, installed on various model helicopters including Eurocopter France Model EC120B; AS350B, BA, B1, B2, B3, and D; AS355E, F, F1, N, and NP; and SA341G or 342J helicopters, certificated in any category.",Select,Edit,Delete,View
D,M136,26,FAA AD 2011-11-04,"The Joint Aircraft System/Component (JASC) Code is 2622: Fire Bottle, Portable.",MIS,17-Jun-2011,DGCA/New Misc/136,,,0:00, ,"Portable Halon 1211 fire extinguisher, part number 863520-00, with a serial number listed in Table 1 of this AD, installed on various model helicopters including Eurocopter France Model EC120B; AS350B, BA, B1, B2, B3, and D; AS355E, F, F1, N, and NP; and SA341G or 342J helicopters, certificated in any category.",Select,Edit,Delete,View
D,M136,26,FAA AD 2011-11-04,"The Joint Aircraft System/Component (JASC) Code is 2622: Fire Bottle, Portable.",MIS,17-Jun-2011,DGCA/New Misc/136,,,0:00, ,"Portable Halon 1211 fire extinguisher, part number 863520-00, with a serial number listed in Table 1 of this AD, installed on various model helicopters including Eurocopter France Model EC120B; AS350B, BA, B1, B2, B3, and D; AS355E, F, F1, N, and NP; and SA341G or 342J helicopters, certificated in any category.",Select,Edit,Delete,View
D,M136,26,FAA AD 2011-11-04,"The Joint Aircraft System/Component (JASC) Code is 2622: Fire Bottle, Portable.",MIS,17-Jun-2011,DGCA/New Misc/136,,,0:00, ,"Portable Halon 1211 fire extinguisher, part number 863520-00, with a serial number listed in Table 1 of this AD, installed on various model helicopters including Eurocopter France Model EC120B; AS350B, BA, B1, B2, B3, and D; AS355E, F, F1, N, and NP; and SA341G or 342J helicopters, certificated in any category.",Select,Edit,Delete,View
D,M136,26,FAA AD 2011-11-04,"The Joint Aircraft System/Component (JASC) Code is 2622: Fire Bottle, Portable.",MIS,17-Jun-2011,DGCA/New Misc/136,,,0:00, ,"Portable Halon 1211 fire extinguisher, part number 863520-00, with a serial number listed in Table 1 of this AD, installed on various model helicopters including Eurocopter France Model EC120B; AS350B, BA, B1, B2, B3, and D; AS355E, F, F1, N, and NP; and SA341G or 342J helicopters, certificated in any category.",Select,Edit,Delete,View
D,M136,26,FAA AD 2011-11-04,"The Joint Aircraft System/Component (JASC) Code is 2622: Fire Bottle, Portable.",MIS,17-Jun-2011,DGCA/New Misc/136,,,0:00, ,"Portable Halon 1211 fire extinguisher, part number 863520-00, with a serial number listed in Table 1 of this AD, installed on various model helicopters including Eurocopter France Model EC120B; AS350B, BA, B1, B2, B3, and D; AS355E, F, F1, N, and NP; and SA341G or 342J helicopters, certificated in any category.",Select,Edit,Delete,View
D,M136,26,FAA AD 2011-11-04,"The Joint Aircraft System/Component (JASC) Code is 2622: Fire Bottle, Portable.",MIS,17-Jun-2011,DGCA/New Misc/136,,,0:00, ,"Portable Halon 1211 fire extinguisher, part number 863520-00, with a serial number listed in Table 1 of this AD, installed on various model helicopters including Eurocopter France Model EC120B; AS350B, BA, B1, B2, B3, and D; AS355E, F, F1, N, and NP; and SA341G or 342J helicopters, certificated in any category.",Select,Edit,Delete,View
D,M136,26,FAA AD 2011-11-04,"The Joint Aircraft System/Component (JASC) Code is 2622: Fire Bottle, Portable.",MIS,17-Jun-2011,DGCA/New Misc/136,,,0:00, ,"Portable Halon 1211 fire extinguisher, part number 863520-00, with a serial number listed in Table 1 of this AD, installed on various model helicopters including Eurocopter France Model EC120B; AS350B, BA, B1, B2, B3, and D; AS355E, F, F1, N, and NP; and SA341G or 342J helicopters, certificated in any category.",Select,Edit,Delete,View
D,M136,26,FAA AD 2011-11-04,"The Joint Aircraft System/Component (JASC) Code is 2622: Fire Bottle, Portable.",MIS,17-Jun-2011,DGCA/New Misc/136,,,0:00, ,"Portable Halon 1211 fire extinguisher, part number 863520-00, with a serial number listed in Table 1 of this AD, installed on various model helicopters including Eurocopter France Model EC120B; AS350B, BA, B1, B2, B3, and D; AS355E, F, F1, N, and NP; and SA341G or 342J helicopters, certificated in any category.",Select,Edit,Delete,View
D,M136,26,FAA AD 2011-11-04,"The Joint Aircraft System/Component (JASC) Code is 2622: Fire Bottle, Portable.",MIS,17-Jun-2011,DGCA/New Misc/136,,,0:00, ,"Portable Halon 1211 fire extinguisher, part number 863520-00, with a serial number listed in Table 1 of this AD, installed on various model helicopters including Eurocopter France Model EC120B; AS350B, BA, B1, B2, B3, and D; AS355E, F, F1, N, and NP; and SA341G or 342J helicopters, certificated in any category.",Select,Edit,Delete,View
D,M136,26,FAA AD 2011-11-04,"The Joint Aircraft System/Component (JASC) Code is 2622: Fire Bottle, Portable.",MIS,17-Jun-2011,DGCA/New Misc/136,,,0:00, ,"Portable Halon 1211 fire extinguisher, part number 863520-00, with a serial number listed in Table 1 of this AD, installed on various model helicopters including Eurocopter France Model EC120B; AS350B, BA, B1, B2, B3, and D; AS355E, F, F1, N, and NP; and SA341G or 342J helicopters, certificated in any category.",Select,Edit,Delete,View
D,M137,35,FAA AD 2011-14-08,Air Transport Association (ATA) of America Code 35: Oxygen,MIS,19-Aug-2011,DGCA/New Misc/137,,,0:00, ,"B/E Aerospace, Continuous Flow Passenger Oxygen Mask Assembly; P/N 174006-( ), 174080-( ), 174085-( ), 174095-( ), 174097-( ), and 174098-( ) as listed in B/E Aerospace SB 174080-35-04, Rev 000, dated Sept 6, 2010, that are installed on any aircraft except for those Boeing airplanes specified in the ADs referenced in para (b)(1), (b)(2), (b)(3), (b)(4), and (b)(5) of this AD.",Select,Edit,Delete,View
D,M137,35,FAA AD 2011-14-08,Air Transport Association (ATA) of America Code 35: Oxygen,MIS,19-Aug-2011,DGCA/New Misc/137,,,0:00, ,"B/E Aerospace, Continuous Flow Passenger Oxygen Mask Assembly; P/N 174006-( ), 174080-( ), 174085-( ), 174095-( ), 174097-( ), and 174098-( ) as listed in B/E Aerospace SB 174080-35-04, Rev 000, dated Sept 6, 2010, that are installed on any aircraft except for those Boeing airplanes specified in the ADs referenced in para (b)(1),(b)(2), (b)(3), (b)(4), and (b)(5) of this AD.",Select,Edit,Delete,View
D,M137,35,FAA AD 2011-14-08,Air Transport Association (ATA) of America Code 35: Oxygen,MIS,19-Aug-2011,DGCA/New Misc/137,,,0:00, ,"B/E Aerospace, Continuous Flow Passenger Oxygen Mask Assembly; P/N 174006-( ), 174080-( ), 174085-( ), 174095-( ), 174097-( ), and 174098-( ) as listed in B/E Aerospace SB 174080-35-04, Rev 000, dated Sept 6, 2010, that are installed on any aircraft except for those Boeing airplanes specified in the ADs referenced in para (b)(1), (b)(2), (b)(3), (b)(4), and (b)(5) of this AD.",Select,Edit,Delete,View
D,M137,35,FAA AD 2011-14-08,Air Transport Association (ATA) of America Code 35: Oxygen,MIS,19-Aug-2011,DGCA/New Misc/137,,,0:00, ,"B/E Aerospace, Continuous Flow Passenger Oxygen Mask Assembly; P/N 174006-( ), 174080-( ), 174085-( ), 174095-( ), 174097-( ), and 174098-( ) as listed in B/E Aerospace SB 174080-35-04, Rev 000, dated Sept 6, 2010, that are installed on any aircraft except for those Boeing airplanes specified in the ADs referenced in para (b)(1), (b)(2), (b)(3), (b)(4), and (b)(5) of this AD.",Select,Edit,Delete,View
D,M137,35,FAA AD 2011-14-08,Air Transport Association (ATA) of America Code 35: Oxygen,MIS,19-Aug-2011,DGCA/New Misc/137,,,0:00, ,"B/E Aerospace, Continuous Flow Passenger Oxygen Mask Assembly; P/N 174006-( ), 174080-( ), 174085-( ), 174095-( ), 174097-( ), and 174098-( ) as listed in B/E Aerospace SB 174080-35-04, Rev 000, dated Sept 6, 2010, that are installed on any aircraft except for those Boeing airplanes specified in the ADs referenced in para (b)(1), (b)(2), (b)(3), (b)(4), and (b)(5) of this AD.",Select,Edit,Delete,View
D,M137,35,FAA AD 2011-14-08,Air Transport Association (ATA) of America Code 35: Oxygen,MIS,19-Aug-2011,DGCA/New Misc/137,,,0:00, ,"B/E Aerospace, Continuous Flow Passenger Oxygen Mask Assembly; P/N 174006-( ), 174080-( ), 174085-( ), 174095-( ), 174097-( ), and 174098-( ) as listed in B/E Aerospace SB 174080-35-04, Rev 000, dated Sept 6, 2010, that are installed on any aircraft except for those Boeing airplanes specified in the ADs referenced in para (b)(1), (b)(2), (b)(3), (b)(4), and (b)(5) of this AD.",Select,Edit,Delete,View
D,M137,35,FAA AD 2011-14-08,Air Transport Association (ATA) of America Code 35: Oxygen,MIS,19-Aug-2011,DGCA/New Misc/137,,,0:00, ,"B/E Aerospace, Continuous Flow Passenger Oxygen Mask Assembly; P/N 174006-( ), 174080-( ), 174085-( ), 174095-( ), 174097-( ), and 174098-( ) as listed in B/E Aerospace SB 174080-35-04, Rev 000, dated Sept 6, 2010, that are installed on any aircraft except for those Boeing airplanes specified in the ADs referenced in para (b)(1), (b)(2), (b)(3), (b)(4), and (b)(5) of this AD.",Select,Edit,Delete,View
D,M137,35,FAA AD 2011-14-08,Air Transport Association (ATA) of America Code 35: Oxygen,MIS,19-Aug-2011,DGCA/New Misc/137,,,0:00, ,"B/E Aerospace, Continuous Flow Passenger Oxygen Mask Assembly; P/N 174006-( ), 174080-( ), 174085-( ), 174095-( ), 174097-( ), and 174098-( ) as listed in B/E Aerospace SB 174080-35-04, Rev 000, dated Sept 6, 2010, that are installed on any aircraft except for those Boeing airplanes specified in the ADs referenced in para (b)(1), (b)(2), (b)(3), (b)(4), and (b)(5) of this AD.",Select,Edit,Delete,View
D,M137,35,FAA AD 2011-14-08,Air Transport Association (ATA) of America Code 35: Oxygen,MIS,19-Aug-2011,DGCA/New Misc/137,,,0:00, ,"B/E Aerospace, Continuous Flow Passenger Oxygen Mask Assembly; P/N 174006-( ), 174080-( ), 174085-( ), 174095-( ), 174097-( ), and 174098-( ) as listed in B/E Aerospace SB 174080-35-04, Rev 000, dated Sept 6, 2010, that are installed on any aircraft except for those Boeing airplanes specified in the ADs referenced in para (b)(1), (b)(2), (b)(3), (b)(4), and (b)(5) of this AD.",Select,Edit,Delete,View
D,M137,35,FAA AD 2011-14-08,Air Transport Association (ATA) of America Code 35: Oxygen,MIS,19-Aug-2011,DGCA/New Misc/137,,,0:00, ,"B/E Aerospace, Continuous Flow Passenger Oxygen Mask Assembly; P/N 174006-( ), 174080-( ), 174085-( ), 174095-( ), 174097-( ), and 174098-( ) as listed in B/E Aerospace SB 174080-35-04, Rev 000, dated Sept 6, 2010, that are installed on any aircraft except for those Boeing airplanes specified in the ADs referenced in para (b)(1), (b)(2), (b)(3), (b)(4), and (b)(5) of this AD.",Select,Edit,Delete,View
D,M137,35,FAA AD 2011-14-08,Air Transport Association (ATA) of America Code 35: Oxygen,MIS,19-Aug-2011,DGCA/New Misc/137,,,0:00, ,"B/E Aerospace, Continuous Flow Passenger Oxygen Mask Assembly; P/N 174006-( ), 174080-( ), 174085-( ), 174095-( ), 174097-( ), and 174098-( ) as listed in B/E Aerospace SB 174080-35-04, Rev 000, dated Sept 6, 2010, that are installed on any aircraft except for those Boeing airplanes specified in the ADs referenced in para (b)(1), (b)(2), (b)(3), (b)(4), and (b)(5) of this AD.",Select,Edit,Delete,View
D,M137,35,FAA AD 2011-14-08,Air Transport Association (ATA) of America Code 35: Oxygen,MIS,19-Aug-2011,DGCA/New Misc/137,,,0:00, ,"B/E Aerospace, Continuous Flow Passenger Oxygen Mask Assembly; P/N 174006-( ), 174080-( ), 174085-( ), 174095-( ), 174097-( ), and 174098-( ) as listed in B/E Aerospace SB 174080-35-04, Rev 000, dated Sept 6, 2010, that are installed on any aircraft except for those Boeing airplanes specified in the ADs referenced in para (b)(1), (b)(2), (b)(3), (b)(4), and (b)(5) of this AD.",Select,Edit,Delete,View
D,M137,35,FAA AD 2011-14-08,Air Transport Association (ATA) of America Code 35: Oxygen,MIS,19-Aug-2011,DGCA/New Misc/137,,,0:00, ,"B/E Aerospace, Continuous Flow Passenger Oxygen Mask Assembly; P/N 174006-( ), 174080-( ), 174085-( ), 174095-( ), 174097-( ), and 174098-( ) as listed in B/E Aerospace SB 174080-35-04, Rev 000, dated Sept 6, 2010, that are installed on any aircraft except for those Boeing airplanes specified in the ADs referenced in para (b)(1), (b)(2), (b)(3), (b)(4), and (b)(5) of this AD.",Select,Edit,Delete,View
D,M137,35,FAA AD 2011-14-08,Air Transport Association (ATA) of America Code 35: Oxygen.,MIS,19-Aug-2011,DGCA/New Misc/137,,,0:00, ,"B/E Aerospace, Continuous Flow Passenger Oxygen Mask Assembly; Part Numbers 174006-( ), 174080-( ), 174085-( ), 174095-( ), 174097-( ), and 174098-( ) as listed in B/E Aerospace SB 174080-35-04, Rev 000, dated September 6, 2010, that are installed on any aircraft except for those Boeing airplanes specified in the ADs.",Select,Edit,Delete,View
D,M137,35,FAA AD 2011-14-08,Air Transport Association (ATA) of America Code 35: Oxygen.,MIS,19-Aug-2011,DGCA/New Misc/137,,,0:00, ,"B/E Aerospace, Continuous Flow Passenger Oxygen Mask Assembly; Part Numbers 174006-( ), 174080-( ), 174085-( ), 174095-( ), 174097-( ), and 174098-( ) as listed in B/E Aerospace SB 174080-35-04, Rev 000, dated September 6, 2010, that are installed on any aircraft except for those Boeing airplanes specified in the ADs.",Select,Edit,Delete,View
D,M137,35,FAA AD 2011-14-08,Air Transport Association (ATA) of America Code 35: Oxygen.,MIS,19-Aug-2011,DGCA/New Misc/137,,,0:00, ,"B/E Aerospace, Continuous Flow Passenger Oxygen Mask Assembly; Part Numbers 174006-( ), 174080-( ), 174085-( ), 174095-( ), 174097-( ), and 174098-( ) as listed in B/E Aerospace SB 174080-35-04, Rev 000, dated September 6, 2010, that are installed on any aircraft except for those Boeing airplanes specified in the ADs.",Select,Edit,Delete,View
,M138,25,FAA AD 2012-08-07,"To detect and correct cracking of the central and lateral spreaders, which could lead to further cracking of the seat spreaders, causing injury to passengers or crew members during heavy turbulence in flight or in the event of an emergency landing.",MIS,04-Jun-2012,DGCA/New Misc/138 Rev.1,,,0:00, ,"This AD applies to Sicma Aero Seat Model 9401, 9402, 9404,9505, 9406, 9407, 9408, and9409 series passenger seat assemblies, all P/N, except front row and aft facing seats, and those modified to ''Amendment B'' standard. These passenger seat assemblies are installed on,but not limited to, ATR-GIE Avions de Transport Régional Model ATR42-200, -300, -320,and -500 airplanes and Model ATR72-101, -201, 102,-202,-211, -212, and -212A airplanes",Select,Edit,Delete,View
,M138,25,FAA AD 2012-08-07,"To detect and correct cracking of the central and lateral spreaders, which could lead to further cracking of the seat spreaders, causing injury to passengers or crew members during heavy turbulence in flight or in the event of an emergency landing.",MIS*,04-Jun-2012,DGCA/New Misc/138 R1,,,0:00, ,"Sicma Aero Seat Model 9401, 9402, 9404, 9505, 9406, 9407, 9408, and 9409 series passenger seat assemblies, all part numbers, except front row and aft facing seats, and those modified to ''Amendment B'' standard, installed on ATR-GIE Avions de Transport Régional Model ATR42-200, -300, -320, and -500 airplanes and Model ATR72-101, -201, -102, -202, -211, -212, and -212A airplanes.",Select,Edit,Delete,View
,M139,31,EASA AD 2011-0239,ATA-34- Navigation– Radio Altimeter Indicator– Modification,MIS,05-Jan-2012,DGCA/New Misc/139,,,0:00, ,"Radio altimeter indicator IND201, P/N 102-2100, all serial numbers. The affected radio altimeter indicators are known to be installed on, but not limited to, Eurocopter (formerly Eurocopter France, Aerospatiale) EC 120 B, AS 350 B2, AS 350 B3 and AS 355 NP helicopters. It is also possible that the radio altimeter indicator is installed on fixed wing aircraft.",Select,Edit,Delete,View
D,M139,31,EASA AD 2011-0239,ATA-34-Navigation– Radio Altimeter Indicator–Modification,MIS,05-Jan-2012,DGCA/New Misc/139,,,0:00, ,"Radio altimeter indicator IND201, P/N 102-2100, all serial numbers.The affected radio altimeter indicators are known to be installed on, but not limited to, Eurocopter (formerly Eurocopter France, Aerospatiale)EC 120 B, AS 350 B2, AS 350B3 and AS 355 NP helicopters.It is also possible that the radio altimeter indicator is installed on fixed.",Select,Edit,Delete,View
D,M139,31,EASA AD 2011-0239,ATA-34-Navigation– Radio Altimeter Indicator–Modification,MIS,05-Jan-2012,DGCA/New Misc/139,,,0:00, ,"Radio altimeter indicator IND201, P/N 102-2100, all serial numbers.The affected radio altimeter indicators are known to be installed on, but not limited to, Eurocopter (formerly Eurocopter France, Aerospatiale)EC 120 B, AS 350 B2, AS 350B3 and AS 355 NP helicopters.It is also possible that the radio altimeter indicator is installed on fixed.",Select,Edit,Delete,View
,M139,34,EASA AD 2011-0239,ATA-34-Navigation– RadioAltimeter Indicator–Modification,MIS,05-Jan-2012,DGCA/New Misc/139,,,0:00, ,"Radio altimeter indicator IND201,P/N 102-2100,all serial numbers.The affected radio altimeter indicators are known to be installed on, but not limited to, Eurocopter (formerly Eurocopter France, Aerospatiale) EC 120 B, AS 350 B2, AS 350 B3 and AS 355 NP helicopters. It is also possible that the radio altimeter indicator is installed on fixed.",Select,Edit,Delete,View
,M139,95,EASA AD 2011-0239,ATA-34- Navigation– Radio Altimeter Indicator– Modification,MIS,05-Jan-2012,DGCA/New Misc/139,,,0:00, ,"Radio altimeter indicator IND201, P/N 102-2100, all serial numbers. The affected radio altimeter indicators are known to be installed on, but not limited to, Eurocopter (formerly Eurocopter France, Aerospatiale) EC 120 B, AS 350 B2, AS 350 B3 and AS 355 NP helicopters. It is also possible that the radio altimeter indicator is installed on fixed wing aircraft.",Select,Edit,Delete,View
